Model_ID,N_features,Features,Train_R2_CV,Val_R2_CV,Gap,CV_RMSE,Adj_R2,AIC,BIC,Test_R2,Test_RMSE,Unstable,Rank
91,3,"Dipole_1, r2, Polar_acc",0.8983,0.7561,0.1422,4.7187,0.8825,233.57,254.54,0.8726,4.0684,Scaffold_BX-6,479
218,4,"Dipole_1, r2, r2_acc, Polar_acc",0.8983,0.7561,0.1422,4.7187,0.8806,235.57,258.87,0.8726,4.0684,Scaffold_BX-6,480
22,2,"Dipole_1, r2_acc",0.8945,0.7377,0.1568,4.8616,0.8794,234.63,253.28,0.9009,3.5883,Scaffold_BX-6,481
2,1,Dipole_1,0.8945,0.7377,0.1568,4.8616,0.8812,232.63,248.95,0.9009,3.5883,Scaffold_BX-6,482
93,3,"Dipole_1, r2_acc, Polar_acc",0.8945,0.7377,0.1568,4.8616,0.8776,236.63,257.61,0.9009,3.5883,Scaffold_BX-6,483
24,2,"Dipole_1, Polar_acc",0.8945,0.7377,0.1568,4.8616,0.8794,234.63,253.28,0.9009,3.5883,Scaffold_BX-6,484
10,2,"Monopole, Dipole_1",0.8983,0.7363,0.162,4.8507,0.8833,232.18,250.83,0.9229,3.166,Scaffold_BX-6,485
50,3,"Monopole, Dipole_1, r2_acc",0.8983,0.7363,0.162,4.8507,0.8815,234.18,255.16,0.9229,3.166,Scaffold_BX-6,486
149,4,"Monopole, Dipole_1, r2_acc, Polar_acc",0.8983,0.7363,0.162,4.8507,0.8797,236.18,259.49,0.9229,3.166,Scaffold_BX-6,487
52,3,"Monopole, Dipole_1, Polar_acc",0.8983,0.7363,0.162,4.8507,0.8815,234.18,255.16,0.9229,3.166,Scaffold_BX-6,488
15,2,"Monopole, r2_acc",0.8969,0.7307,0.1662,4.8976,0.8816,233.27,251.91,0.9281,3.0565,Scaffold_BX-6,489
17,2,"Monopole, Polar_acc",0.8969,0.7307,0.1662,4.8976,0.8816,233.27,251.91,0.9281,3.0565,Scaffold_BX-6,490
72,3,"Monopole, r2_acc, Polar_acc",0.8969,0.7307,0.1662,4.8976,0.8798,235.27,256.24,0.9281,3.0565,Scaffold_BX-6,491
1,1,Monopole,0.8969,0.7307,0.1662,4.8976,0.8833,231.27,247.58,0.9281,3.0565,Scaffold_BX-6,492
42,2,"r2, Polar_acc",0.8785,0.6891,0.1893,5.2956,0.8602,245.89,264.54,0.912,3.382,Scaffold_BX-6,493
40,2,"r2, r2_acc",0.8785,0.6891,0.1893,5.2956,0.8602,245.89,264.54,0.912,3.382,Scaffold_BX-6,494
127,3,"r2, r2_acc, Polar_acc",0.8785,0.6891,0.1893,5.2956,0.8581,247.89,268.87,0.912,3.382,Scaffold_BX-6,495
6,1,r2,0.8785,0.6891,0.1893,5.2956,0.8622,243.89,260.21,0.912,3.382,Scaffold_BX-6,496
43,2,"r2_acc, Polarizability",0.8714,0.6748,0.1966,5.4349,0.852,250.23,268.88,0.9039,3.5342,Scaffold_BX-6,497
8,1,Polarizability,0.8714,0.6748,0.1966,5.4349,0.8541,248.23,264.55,0.9039,3.5342,Scaffold_BX-6,498
45,2,"Polarizability, Polar_acc",0.8714,0.6748,0.1966,5.4349,0.852,250.23,268.88,0.9039,3.5342,Scaffold_BX-6,499
129,3,"r2_acc, Polarizability, Polar_acc",0.8714,0.6748,0.1966,5.4349,0.8497,252.23,273.21,0.9039,3.5342,Scaffold_BX-6,500
39,2,"C6, Polar_acc",0.8631,0.6574,0.2057,5.5922,0.8424,255.01,273.66,0.9005,3.5958,Scaffold_BX-6,501
37,2,"C6, r2_acc",0.8631,0.6574,0.2057,5.5922,0.8424,255.01,273.66,0.9005,3.5958,Scaffold_BX-6,502
124,3,"C6, r2_acc, Polar_acc",0.8631,0.6574,0.2057,5.5922,0.84,257.01,277.99,0.9005,3.5958,Scaffold_BX-6,503
5,1,C6,0.8631,0.6574,0.2057,5.5922,0.8447,253.01,269.33,0.9005,3.5958,Scaffold_BX-6,504
118,3,"Q_2, r2_acc, Polar_acc",0.3607,0.2164,0.1442,10.6656,0.2503,374.38,395.36,0.5551,7.6039,Scaffold_BZ-5,505
35,2,"Q_2, Polar_acc",0.3607,0.2164,0.1442,10.6656,0.2615,372.38,391.02,0.5551,7.6039,Scaffold_BZ-5,506
33,2,"Q_2, r2_acc",0.3607,0.2164,0.1442,10.6656,0.2615,372.38,391.02,0.5551,7.6039,Scaffold_BZ-5,507
4,1,Q_2,0.3607,0.2164,0.1442,10.6656,0.2724,370.38,386.69,0.5551,7.6039,Scaffold_BZ-5,508
44,2,"r2_acc, Polar_acc",0.1426,-0.1404,0.283,12.4618,0.0269,393.34,411.99,-0.1736,12.3497,"Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6",509
7,1,r2_acc,0.1426,-0.1404,0.283,12.4618,0.0412,391.34,407.66,-0.1736,12.3497,"Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6",510
9,1,Polar_acc,0.1426,-0.1404,0.283,12.4618,0.0412,391.34,407.66,-0.1736,12.3497,"Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6",511
