Model_ID,N_features,Features,Train_R2_CV,Val_R2_CV,Gap,CV_RMSE,Adj_R2,AIC,BIC,Test_R2,Test_RMSE,Unstable,Rank
360,5,"Dipole_1, r2, r2_acc, Polarizability, Polar_acc",0.9646,0.9309,0.0337,0.1163,0.9584,-317.15,-291.51,0.9859,0.063,Scaffold_BX-6,241
441,6,"Dipole_1, Q_0, Q_2, C6, r2_acc, Polarizability",0.9697,0.9309,0.0388,0.1264,0.9632,-325.67,-297.7,0.9693,0.0929,"Q_0, C6, Polarizability, Scaffold_BX-6, Scaffold_Benzene",242
443,6,"Dipole_1, Q_0, Q_2, C6, Polarizability, Polar_acc",0.9697,0.9309,0.0388,0.1264,0.9632,-325.67,-297.7,0.9693,0.0929,"Q_0, C6, Polarizability, Scaffold_BX-6, Scaffold_Benzene",243
497,7,"Dipole_1, Q_0, Q_2, C6, r2_acc, Polarizability, Polar_acc",0.9697,0.9309,0.0388,0.1264,0.9626,-323.67,-293.37,0.9693,0.0929,"Q_0, C6, Polarizability, Scaffold_BX-6, Scaffold_Benzene",244
242,4,"Q_2, C6, r2, Polarizability",0.9659,0.9306,0.0354,0.1308,0.9595,-320.03,-296.73,0.98,0.075,"C6, Polarizability, Scaffold_BX-6",245
465,6,"Q_2, C6, r2, r2_acc, Polarizability, Polar_acc",0.9659,0.9306,0.0354,0.1308,0.9582,-316.03,-288.06,0.98,0.075,"C6, Polarizability, Scaffold_BX-6",246
378,5,"Q_2, C6, r2, Polarizability, Polar_acc",0.9659,0.9306,0.0354,0.1308,0.9589,-318.03,-292.4,0.98,0.075,"C6, Polarizability, Scaffold_BX-6",247
376,5,"Q_2, C6, r2, r2_acc, Polarizability",0.9659,0.9306,0.0354,0.1308,0.9589,-318.03,-292.4,0.98,0.075,"C6, Polarizability, Scaffold_BX-6",248
445,6,"Dipole_1, Q_0, Q_2, r2, r2_acc, Polar_acc",0.9659,0.93,0.0359,0.1365,0.9581,-315.9,-287.93,0.9739,0.0856,"Q_2, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",249
330,5,"Dipole_1, Q_0, Q_2, r2, r2_acc",0.9659,0.93,0.0359,0.1365,0.9588,-317.9,-292.26,0.9739,0.0856,"Q_2, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",250
332,5,"Dipole_1, Q_0, Q_2, r2, Polar_acc",0.9659,0.93,0.0359,0.1365,0.9588,-317.9,-292.26,0.9739,0.0856,"Q_2, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",251
187,4,"Dipole_1, Q_0, Q_2, r2",0.9659,0.93,0.0359,0.1365,0.9594,-319.9,-296.59,0.9739,0.0856,"Q_2, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",252
84,3,"Dipole_1, Q_2, Polar_acc",0.9608,0.9291,0.0316,0.1318,0.9548,-312.54,-291.57,0.9542,0.1134,Scaffold_BX-6,253
82,3,"Dipole_1, Q_2, r2_acc",0.9608,0.9291,0.0316,0.1318,0.9548,-312.54,-291.57,0.9542,0.1134,Scaffold_BX-6,254
209,4,"Dipole_1, Q_2, r2_acc, Polar_acc",0.9608,0.9291,0.0316,0.1318,0.9541,-310.54,-287.24,0.9542,0.1134,Scaffold_BX-6,255
19,2,"Dipole_1, Q_2",0.9608,0.9291,0.0316,0.1318,0.9555,-314.54,-295.9,0.9542,0.1134,Scaffold_BX-6,256
204,4,"Dipole_1, Q_2, C6, Polar_acc",0.9609,0.9287,0.0321,0.1326,0.9542,-310.63,-287.33,0.9523,0.1157,"C6, Scaffold_BX-6, Scaffold_Pyrimidine",257
202,4,"Dipole_1, Q_2, C6, r2_acc",0.9609,0.9287,0.0321,0.1326,0.9542,-310.63,-287.33,0.9523,0.1157,"C6, Scaffold_BX-6, Scaffold_Pyrimidine",258
