Model_ID,N_features,Features,Train_R2_CV,Val_R2_CV,Gap,CV_RMSE,Adj_R2,AIC,BIC,Test_R2,Test_RMSE,Unstable,Rank
262,5,"Monopole, Dipole_1, Q_0, C6, r2_acc",0.9221,0.8087,0.1134,0.307,0.9039,-130.17,-107.89,0.4525,0.6562,"Q_0, Scaffold_BX-6",102
131,4,"Monopole, Dipole_1, Q_0, C6",0.9221,0.8087,0.1134,0.307,0.906,-132.17,-111.92,0.4525,0.6562,"Q_0, Scaffold_BX-6",103
383,6,"Monopole, Dipole_1, Q_0, Q_2, C6, r2_acc",0.9297,0.8087,0.121,0.3325,0.9103,-133.33,-109.03,0.4295,0.6699,"Q_0, Q_2, Scaffold_Benzene, Scaffold_Pyrimidine",104
385,6,"Monopole, Dipole_1, Q_0, Q_2, C6, Polar_acc",0.9297,0.8087,0.121,0.3325,0.9103,-133.33,-109.03,0.4295,0.6699,"Q_0, Q_2, Scaffold_Benzene, Scaffold_Pyrimidine",105
470,7,"Monopole, Dipole_1, Q_0, Q_2, C6, r2_acc, Polar_acc",0.9297,0.8087,0.121,0.3325,0.9082,-131.33,-105.0,0.4295,0.6699,"Q_0, Q_2, Scaffold_Benzene, Scaffold_Pyrimidine",106
256,5,"Monopole, Dipole_1, Q_0, Q_2, C6",0.9297,0.8087,0.121,0.3325,0.9124,-135.33,-113.05,0.4295,0.6699,"Q_0, Q_2, Scaffold_Benzene, Scaffold_Pyrimidine",107
396,6,"Monopole, Dipole_1, Q_0, C6, r2_acc, Polar_acc",0.9221,0.8087,0.1134,0.307,0.9017,-128.17,-103.87,0.4525,0.6562,"Q_0, Scaffold_BX-6",108
401,6,"Monopole, Dipole_1, Q_0, r2_acc, Polarizability, Polar_acc",0.9229,0.8084,0.1144,0.3022,0.9028,-128.82,-104.52,0.4484,0.6587,Scaffold_BX-6,109
134,4,"Monopole, Dipole_1, Q_0, Polarizability",0.9229,0.8084,0.1144,0.3022,0.9071,-132.82,-112.57,0.4484,0.6587,Scaffold_BX-6,110
270,5,"Monopole, Dipole_1, Q_0, Polarizability, Polar_acc",0.9229,0.8084,0.1144,0.3022,0.905,-130.82,-108.54,0.4484,0.6587,Scaffold_BX-6,111
268,5,"Monopole, Dipole_1, Q_0, r2_acc, Polarizability",0.9229,0.8084,0.1144,0.3022,0.905,-130.82,-108.54,0.4484,0.6587,Scaffold_BX-6,112
480,7,"Monopole, Dipole_1, Q_0, r2, r2_acc, Polarizability, Polar_acc",0.9279,0.8082,0.1198,0.2955,0.9069,-130.55,-104.22,0.3798,0.6984,Scaffold_Pyrimidine,113
398,6,"Monopole, Dipole_1, Q_0, r2, r2_acc, Polarizability",0.9279,0.8082,0.1198,0.2955,0.9091,-132.55,-108.25,0.3798,0.6984,Scaffold_Pyrimidine,114
400,6,"Monopole, Dipole_1, Q_0, r2, Polarizability, Polar_acc",0.9279,0.8082,0.1198,0.2955,0.9091,-132.55,-108.25,0.3798,0.6984,Scaffold_Pyrimidine,115
266,5,"Monopole, Dipole_1, Q_0, r2, Polarizability",0.9279,0.8082,0.1198,0.2955,0.9111,-134.55,-112.27,0.3798,0.6984,Scaffold_Pyrimidine,116
167,4,"Monopole, Q_2, C6, r2_acc",0.9192,0.8076,0.1116,0.3072,0.9018,-129.72,-109.47,0.3305,0.7256,—,117
59,3,"Monopole, Q_2, C6",0.9192,0.8076,0.1116,0.3072,0.904,-131.72,-113.5,0.3305,0.7256,—,118
315,5,"Monopole, Q_2, C6, r2_acc, Polar_acc",0.9192,0.8076,0.1116,0.3072,0.8996,-127.72,-105.45,0.3305,0.7256,—,119
169,4,"Monopole, Q_2, C6, Polar_acc",0.9192,0.8076,0.1116,0.3072,0.9018,-129.72,-109.47,0.3305,0.7256,—,120
462,6,"Q_0, Q_2, C6, r2_acc, Polarizability, Polar_acc",0.9212,0.8066,0.1146,0.3122,0.8993,-126.84,-102.54,0.4264,0.6717,Q_0,121
223,4,"Q_0, Q_2, C6, Polarizability",0.9212,0.8066,0.1146,0.3122,0.9038,-130.84,-110.59,0.4264,0.6717,Q_0,122
364,5,"Q_0, Q_2, C6, r2_acc, Polarizability",0.9212,0.8066,0.1146,0.3122,0.9016,-128.84,-106.56,0.4264,0.6717,Q_0,123
366,5,"Q_0, Q_2, C6, Polarizability, Polar_acc",0.9212,0.8066,0.1146,0.3122,0.9016,-128.84,-106.56,0.4264,0.6717,Q_0,124
416,6,"Monopole, Dipole_1, r2, r2_acc, Polarizability, Polar_acc",0.9257,0.8065,0.1192,0.3034,0.9061,-130.76,-106.46,0.4373,0.6653,Scaffold_Benzene,125
146,4,"Monopole, Dipole_1, r2, Polarizability",0.9257,0.8065,0.1192,0.3034,0.9103,-134.76,-114.51,0.4373,0.6653,Scaffold_Benzene,126
289,5,"Monopole, Dipole_1, r2, Polarizability, Polar_acc",0.9257,0.8065,0.1192,0.3034,0.9082,-132.76,-110.48,0.4373,0.6653,Scaffold_Benzene,127
287,5,"Monopole, Dipole_1, r2, r2_acc, Polarizability",0.9257,0.8065,0.1192,0.3034,0.9082,-132.76,-110.48,0.4373,0.6653,Scaffold_Benzene,128
313,5,"Monopole, Q_2, C6, r2, Polar_acc",0.923,0.8051,0.1178,0.3136,0.9036,-130.0,-107.72,0.3761,0.7005,"Monopole, r2",129
311,5,"Monopole, Q_2, C6, r2, r2_acc",0.923,0.8051,0.1178,0.3136,0.9036,-130.0,-107.72,0.3761,0.7005,"Monopole, r2",130
166,4,"Monopole, Q_2, C6, r2",0.923,0.8051,0.1178,0.3136,0.9057,-132.0,-111.74,0.3761,0.7005,"Monopole, r2",131
433,6,"Monopole, Q_2, C6, r2, r2_acc, Polar_acc",0.923,0.8051,0.1178,0.3136,0.9013,-128.0,-103.69,0.3761,0.7005,"Monopole, r2",132
196,4,"Dipole_1, Q_0, r2, Polarizability",0.9209,0.8031,0.1178,0.3096,0.9046,-131.3,-111.05,0.4657,0.6482,Scaffold_BX-6,133
452,6,"Dipole_1, Q_0, r2, r2_acc, Polarizability, Polar_acc",0.9209,0.8031,0.1178,0.3096,0.9001,-127.3,-103.0,0.4657,0.6482,Scaffold_BX-6,134
344,5,"Dipole_1, Q_0, r2, Polarizability, Polar_acc",0.9209,0.8031,0.1178,0.3096,0.9024,-129.3,-107.02,0.4657,0.6482,Scaffold_BX-6,135
342,5,"Dipole_1, Q_0, r2, r2_acc, Polarizability",0.9209,0.8031,0.1178,0.3096,0.9024,-129.3,-107.02,0.4657,0.6482,Scaffold_BX-6,136
446,6,"Dipole_1, Q_0, Q_2, r2, Polarizability, Polar_acc",0.9286,0.8018,0.1268,0.3412,0.9089,-132.45,-108.15,0.4464,0.6598,"Q_0, Q_2, Scaffold_Benzene, Scaffold_Pyrimidine",137
331,5,"Dipole_1, Q_0, Q_2, r2, Polarizability",0.9286,0.8018,0.1268,0.3412,0.911,-134.45,-112.17,0.4464,0.6598,"Q_0, Q_2, Scaffold_Benzene, Scaffold_Pyrimidine",138
498,7,"Dipole_1, Q_0, Q_2, r2, r2_acc, Polarizability, Polar_acc",0.9286,0.8018,0.1268,0.3412,0.9067,-130.45,-104.12,0.4464,0.6598,"Q_0, Q_2, Scaffold_Benzene, Scaffold_Pyrimidine",139
444,6,"Dipole_1, Q_0, Q_2, r2, r2_acc, Polarizability",0.9286,0.8018,0.1268,0.3412,0.9089,-132.45,-108.15,0.4464,0.6598,"Q_0, Q_2, Scaffold_Benzene, Scaffold_Pyrimidine",140
440,6,"Dipole_1, Q_0, Q_2, C6, r2, Polar_acc",0.9276,0.8007,0.1268,0.3399,0.9074,-131.53,-107.22,0.4519,0.6565,"Q_0, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",141
495,7,"Dipole_1, Q_0, Q_2, C6, r2, r2_acc, Polar_acc",0.9276,0.8007,0.1268,0.3399,0.9052,-129.53,-103.2,0.4519,0.6565,"Q_0, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",142
326,5,"Dipole_1, Q_0, Q_2, C6, r2",0.9276,0.8007,0.1268,0.3399,0.9095,-133.53,-111.25,0.4519,0.6565,"Q_0, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",143
438,6,"Dipole_1, Q_0, Q_2, C6, r2, r2_acc",0.9276,0.8007,0.1268,0.3399,0.9074,-131.53,-107.22,0.4519,0.6565,"Q_0, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",144
434,6,"Monopole, Q_2, C6, r2, Polarizability, Polar_acc",0.9232,0.7999,0.1232,0.3211,0.9015,-128.08,-103.78,0.3776,0.6996,"Monopole, r2, Polarizability",145
432,6,"Monopole, Q_2, C6, r2, r2_acc, Polarizability",0.9232,0.7999,0.1232,0.3211,0.9015,-128.08,-103.78,0.3776,0.6996,"Monopole, r2, Polarizability",146
493,7,"Monopole, Q_2, C6, r2, r2_acc, Polarizability, Polar_acc",0.9232,0.7999,0.1232,0.3211,0.8992,-126.08,-99.75,0.3776,0.6996,"Monopole, r2, Polarizability",147
312,5,"Monopole, Q_2, C6, r2, Polarizability",0.9232,0.7999,0.1232,0.3211,0.9037,-130.08,-107.8,0.3776,0.6996,"Monopole, r2, Polarizability",148
191,4,"Dipole_1, Q_0, C6, r2",0.9198,0.7984,0.1214,0.321,0.9028,-130.29,-110.03,0.4744,0.6429,Scaffold_BX-6,149
338,5,"Dipole_1, Q_0, C6, r2, Polar_acc",0.9198,0.7984,0.1214,0.321,0.9006,-128.29,-106.01,0.4744,0.6429,Scaffold_BX-6,150
336,5,"Dipole_1, Q_0, C6, r2, r2_acc",0.9198,0.7984,0.1214,0.321,0.9006,-128.29,-106.01,0.4744,0.6429,Scaffold_BX-6,151
449,6,"Dipole_1, Q_0, C6, r2, r2_acc, Polar_acc",0.9198,0.7984,0.1214,0.321,0.8983,-126.29,-101.98,0.4744,0.6429,Scaffold_BX-6,152
466,7,"Monopole, Dipole_1, Q_0, Q_2, C6, r2, r2_acc",0.931,0.7978,0.1333,0.3348,0.9098,-132.35,-106.02,0.4167,0.6773,"Q_2, C6, r2, Scaffold_Benzene, Scaffold_Pyrimidine",153
382,6,"Monopole, Dipole_1, Q_0, Q_2, C6, r2",0.931,0.7978,0.1333,0.3348,0.9119,-134.35,-110.05,0.4167,0.6773,"Q_2, C6, r2, Scaffold_Benzene, Scaffold_Pyrimidine",154
468,7,"Monopole, Dipole_1, Q_0, Q_2, C6, r2, Polar_acc",0.931,0.7978,0.1333,0.3348,0.9098,-132.35,-106.02,0.4167,0.6773,"Q_2, C6, r2, Scaffold_Benzene, Scaffold_Pyrimidine",155
503,8,"Monopole, Dipole_1, Q_0, Q_2, C6, r2, r2_acc, Polar_acc",0.931,0.7978,0.1333,0.3348,0.9076,-130.35,-101.99,0.4167,0.6773,"Q_2, C6, r2, Scaffold_Benzene, Scaffold_Pyrimidine",156
62,3,"Monopole, Q_2, Polarizability",0.9174,0.7963,0.1211,0.3204,0.9012,-130.12,-111.89,0.3345,0.7235,—,157
320,5,"Monopole, Q_2, r2_acc, Polarizability, Polar_acc",0.9174,0.7963,0.1211,0.3204,0.8967,-126.12,-103.84,0.3345,0.7235,—,158
175,4,"Monopole, Q_2, Polarizability, Polar_acc",0.9174,0.7963,0.1211,0.3204,0.899,-128.12,-107.87,0.3345,0.7235,—,159
173,4,"Monopole, Q_2, r2_acc, Polarizability",0.9174,0.7963,0.1211,0.3204,0.899,-128.12,-107.87,0.3345,0.7235,—,160
213,4,"Dipole_1, C6, r2, Polar_acc",0.9133,0.7943,0.1189,0.3235,0.8953,-126.12,-105.87,0.4461,0.66,"Scaffold_BX-6, Scaffold_Benzene",161
153,4,"Monopole, Q_0, Q_2, r2_acc",0.9132,0.7943,0.1188,0.3283,0.8934,-125.12,-104.86,0.4086,0.682,—,162
53,3,"Monopole, Q_0, Q_2",0.9132,0.7943,0.1188,0.3283,0.8957,-127.12,-108.89,0.4086,0.682,—,163
85,3,"Dipole_1, C6, r2",0.9133,0.7943,0.1189,0.3235,0.8976,-128.12,-109.89,0.4461,0.66,"Scaffold_BX-6, Scaffold_Benzene",164
211,4,"Dipole_1, C6, r2, r2_acc",0.9133,0.7943,0.1189,0.3235,0.8953,-126.12,-105.87,0.4461,0.66,"Scaffold_BX-6, Scaffold_Benzene",165
299,5,"Monopole, Q_0, Q_2, r2_acc, Polar_acc",0.9132,0.7943,0.1188,0.3283,0.891,-123.12,-100.84,0.4086,0.682,—,166
357,5,"Dipole_1, C6, r2, r2_acc, Polar_acc",0.9133,0.7943,0.1189,0.3235,0.8929,-124.12,-101.84,0.4461,0.66,"Scaffold_BX-6, Scaffold_Benzene",167
155,4,"Monopole, Q_0, Q_2, Polar_acc",0.9132,0.7943,0.1188,0.3283,0.8934,-125.12,-104.86,0.4086,0.682,—,168
471,7,"Monopole, Dipole_1, Q_0, Q_2, C6, Polarizability, Polar_acc",0.9305,0.7942,0.1363,0.3438,0.9087,-131.67,-105.34,0.4281,0.6707,"Q_0, Q_2, C6, Polarizability, Scaffold_Benzene, Scaffold_Pyrimidine",169
384,6,"Monopole, Dipole_1, Q_0, Q_2, C6, Polarizability",0.9305,0.7942,0.1363,0.3438,0.9109,-133.67,-109.37,0.4281,0.6707,"Q_0, Q_2, C6, Polarizability, Scaffold_Benzene, Scaffold_Pyrimidine",170
505,8,"Monopole, Dipole_1, Q_0, Q_2, C6, r2_acc, Polarizability, Polar_acc",0.9305,0.7942,0.1363,0.3438,0.9065,-129.67,-101.32,0.4281,0.6707,"Q_0, Q_2, C6, Polarizability, Scaffold_Benzene, Scaffold_Pyrimidine",171
469,7,"Monopole, Dipole_1, Q_0, Q_2, C6, r2_acc, Polarizability",0.9305,0.7942,0.1363,0.3438,0.9087,-131.67,-105.34,0.4281,0.6707,"Q_0, Q_2, C6, Polarizability, Scaffold_Benzene, Scaffold_Pyrimidine",172
295,5,"Monopole, Q_0, Q_2, r2, r2_acc",0.9216,0.7937,0.1279,0.3407,0.9013,-128.7,-106.42,0.2962,0.744,—,173
297,5,"Monopole, Q_0, Q_2, r2, Polar_acc",0.9216,0.7937,0.1279,0.3407,0.9013,-128.7,-106.42,0.2962,0.744,—,174
152,4,"Monopole, Q_0, Q_2, r2",0.9216,0.7937,0.1279,0.3407,0.9035,-130.7,-110.45,0.2962,0.744,—,175
424,6,"Monopole, Q_0, Q_2, r2, r2_acc, Polar_acc",0.9216,0.7937,0.1279,0.3407,0.899,-126.7,-102.39,0.2962,0.744,—,176
451,6,"Dipole_1, Q_0, C6, r2_acc, Polarizability, Polar_acc",0.9168,0.7933,0.1235,0.3293,0.8938,-123.86,-99.56,0.5014,0.6262,Scaffold_BX-6,177
341,5,"Dipole_1, Q_0, C6, Polarizability, Polar_acc",0.9168,0.7933,0.1235,0.3293,0.8962,-125.86,-103.58,0.5014,0.6262,Scaffold_BX-6,178
339,5,"Dipole_1, Q_0, C6, r2_acc, Polarizability",0.9168,0.7933,0.1235,0.3293,0.8962,-125.86,-103.58,0.5014,0.6262,Scaffold_BX-6,179
193,4,"Dipole_1, Q_0, C6, Polarizability",0.9168,0.7933,0.1235,0.3293,0.8985,-127.86,-107.61,0.5014,0.6262,Scaffold_BX-6,180
90,3,"Dipole_1, r2, Polarizability",0.9139,0.7928,0.1211,0.3207,0.8985,-128.64,-110.42,0.4406,0.6633,Scaffold_BX-6,181
219,4,"Dipole_1, r2, Polarizability, Polar_acc",0.9139,0.7928,0.1211,0.3207,0.8963,-126.64,-106.39,0.4406,0.6633,Scaffold_BX-6,182
217,4,"Dipole_1, r2, r2_acc, Polarizability",0.9139,0.7928,0.1211,0.3207,0.8963,-126.64,-106.39,0.4406,0.6633,Scaffold_BX-6,183
360,5,"Dipole_1, r2, r2_acc, Polarizability, Polar_acc",0.9139,0.7928,0.1211,0.3207,0.8939,-124.64,-102.36,0.4406,0.6633,Scaffold_BX-6,184
413,6,"Monopole, Dipole_1, C6, r2, r2_acc, Polar_acc",0.9252,0.7921,0.1331,0.3155,0.9049,-130.08,-105.77,0.4335,0.6675,"C6, r2, Scaffold_BX-6",185
141,4,"Monopole, Dipole_1, C6, r2",0.9252,0.7921,0.1331,0.3155,0.9092,-134.08,-113.82,0.4335,0.6675,"C6, r2, Scaffold_BX-6",186
281,5,"Monopole, Dipole_1, C6, r2, r2_acc",0.9252,0.7921,0.1331,0.3155,0.9071,-132.08,-109.8,0.4335,0.6675,"C6, r2, Scaffold_BX-6",187
283,5,"Monopole, Dipole_1, C6, r2, Polar_acc",0.9252,0.7921,0.1331,0.3155,0.9071,-132.08,-109.8,0.4335,0.6675,"C6, r2, Scaffold_BX-6",188
170,4,"Monopole, Q_2, r2, r2_acc",0.9168,0.792,0.1248,0.3252,0.8979,-127.53,-107.28,0.3388,0.7211,—,189
172,4,"Monopole, Q_2, r2, Polar_acc",0.9168,0.792,0.1248,0.3252,0.8979,-127.53,-107.28,0.3388,0.7211,—,190
60,3,"Monopole, Q_2, r2",0.9168,0.792,0.1248,0.3252,0.9001,-129.53,-111.3,0.3388,0.7211,—,191
318,5,"Monopole, Q_2, r2, r2_acc, Polar_acc",0.9168,0.792,0.1248,0.3252,0.8956,-125.53,-103.25,0.3388,0.7211,—,192
393,6,"Monopole, Dipole_1, Q_0, C6, r2, Polarizability",0.9294,0.7912,0.1382,0.3135,0.91,-133.15,-108.84,0.3631,0.7078,"C6, Polarizability, Scaffold_Benzene, Scaffold_Pyrimidine",193
476,7,"Monopole, Dipole_1, Q_0, C6, r2, r2_acc, Polarizability",0.9294,0.7912,0.1382,0.3135,0.9079,-131.15,-104.82,0.3631,0.7078,"C6, Polarizability, Scaffold_Benzene, Scaffold_Pyrimidine",194
478,7,"Monopole, Dipole_1, Q_0, C6, r2, Polarizability, Polar_acc",0.9294,0.7912,0.1382,0.3135,0.9079,-131.15,-104.82,0.3631,0.7078,"C6, Polarizability, Scaffold_Benzene, Scaffold_Pyrimidine",195
507,8,"Monopole, Dipole_1, Q_0, C6, r2, r2_acc, Polarizability, Polar_acc",0.9294,0.7912,0.1382,0.3135,0.9056,-129.15,-100.79,0.3631,0.7078,"C6, Polarizability, Scaffold_Benzene, Scaffold_Pyrimidine",196
154,4,"Monopole, Q_0, Q_2, Polarizability",0.9217,0.7905,0.1311,0.3467,0.9034,-130.63,-110.37,0.306,0.7388,Scaffold_Benzene,197
426,6,"Monopole, Q_0, Q_2, r2_acc, Polarizability, Polar_acc",0.9217,0.7905,0.1311,0.3467,0.8989,-126.63,-102.32,0.306,0.7388,Scaffold_Benzene,198
298,5,"Monopole, Q_0, Q_2, r2_acc, Polarizability",0.9217,0.7905,0.1311,0.3467,0.9012,-128.63,-106.35,0.306,0.7388,Scaffold_Benzene,199
300,5,"Monopole, Q_0, Q_2, Polarizability, Polar_acc",0.9217,0.7905,0.1311,0.3467,0.9012,-128.63,-106.35,0.306,0.7388,Scaffold_Benzene,200
174,4,"Monopole, Q_2, r2_acc, Polar_acc",0.9112,0.7894,0.1218,0.332,0.8908,-123.77,-103.51,0.4241,0.673,—,201
12,2,"Monopole, Q_2",0.9112,0.7894,0.1218,0.332,0.8955,-127.77,-111.57,0.4241,0.673,—,202
63,3,"Monopole, Q_2, Polar_acc",0.9112,0.7894,0.1218,0.332,0.8932,-125.77,-107.54,0.4241,0.673,—,203
61,3,"Monopole, Q_2, r2_acc",0.9112,0.7894,0.1218,0.332,0.8932,-125.77,-107.54,0.4241,0.673,—,204
171,4,"Monopole, Q_2, r2, Polarizability",0.92,0.7891,0.1309,0.3384,0.9016,-129.57,-109.32,0.353,0.7134,"Monopole, r2, Polarizability, Scaffold_Benzene",205
317,5,"Monopole, Q_2, r2, r2_acc, Polarizability",0.92,0.7891,0.1309,0.3384,0.8993,-127.57,-105.3,0.353,0.7134,"Monopole, r2, Polarizability, Scaffold_Benzene",206
319,5,"Monopole, Q_2, r2, Polarizability, Polar_acc",0.92,0.7891,0.1309,0.3384,0.8993,-127.57,-105.3,0.353,0.7134,"Monopole, r2, Polarizability, Scaffold_Benzene",207
436,6,"Monopole, Q_2, r2, r2_acc, Polarizability, Polar_acc",0.92,0.7891,0.1309,0.3384,0.897,-125.57,-101.27,0.353,0.7134,"Monopole, r2, Polarizability, Scaffold_Benzene",208
494,7,"Dipole_1, Q_0, Q_2, C6, r2, r2_acc, Polarizability",0.9292,0.7857,0.1435,0.3585,0.9067,-130.46,-104.13,0.4463,0.6599,"Q_0, Q_2, C6, Polarizability, Scaffold_Benzene, Scaffold_Pyrimidine",209
510,8,"Dipole_1, Q_0, Q_2, C6, r2, r2_acc, Polarizability, Polar_acc",0.9292,0.7857,0.1435,0.3585,0.9045,-128.46,-100.11,0.4463,0.6599,"Q_0, Q_2, C6, Polarizability, Scaffold_Benzene, Scaffold_Pyrimidine",210
439,6,"Dipole_1, Q_0, Q_2, C6, r2, Polarizability",0.9292,0.7857,0.1435,0.3585,0.9089,-132.46,-108.16,0.4463,0.6599,"Q_0, Q_2, C6, Polarizability, Scaffold_Benzene, Scaffold_Pyrimidine",211
496,7,"Dipole_1, Q_0, Q_2, C6, r2, Polarizability, Polar_acc",0.9292,0.7857,0.1435,0.3585,0.9067,-130.46,-104.13,0.4463,0.6599,"Q_0, Q_2, C6, Polarizability, Scaffold_Benzene, Scaffold_Pyrimidine",212
414,6,"Monopole, Dipole_1, C6, r2, Polarizability, Polar_acc",0.9267,0.7837,0.143,0.326,0.9062,-130.85,-106.55,0.4373,0.6652,"C6, Polarizability, Scaffold_BX-6, Scaffold_Benzene",213
412,6,"Monopole, Dipole_1, C6, r2, r2_acc, Polarizability",0.9267,0.7837,0.143,0.326,0.9062,-130.85,-106.55,0.4373,0.6652,"C6, Polarizability, Scaffold_BX-6, Scaffold_Benzene",214
486,7,"Monopole, Dipole_1, C6, r2, r2_acc, Polarizability, Polar_acc",0.9267,0.7837,0.143,0.326,0.904,-128.85,-102.52,0.4373,0.6652,"C6, Polarizability, Scaffold_BX-6, Scaffold_Benzene",215
282,5,"Monopole, Dipole_1, C6, r2, Polarizability",0.9267,0.7837,0.143,0.326,0.9084,-132.85,-110.57,0.4373,0.6652,"C6, Polarizability, Scaffold_BX-6, Scaffold_Benzene",216
216,4,"Dipole_1, C6, Polarizability, Polar_acc",0.9089,0.7833,0.1257,0.3378,0.8893,-123.0,-102.74,0.4703,0.6454,"Scaffold_BX-6, Scaffold_Pyrimidine",217
214,4,"Dipole_1, C6, r2_acc, Polarizability",0.9089,0.7833,0.1257,0.3378,0.8893,-123.0,-102.74,0.4703,0.6454,"Scaffold_BX-6, Scaffold_Pyrimidine",218
87,3,"Dipole_1, C6, Polarizability",0.9089,0.7833,0.1257,0.3378,0.8917,-125.0,-106.77,0.4703,0.6454,"Scaffold_BX-6, Scaffold_Pyrimidine",219
359,5,"Dipole_1, C6, r2_acc, Polarizability, Polar_acc",0.9089,0.7833,0.1257,0.3378,0.8868,-121.0,-98.72,0.4703,0.6454,"Scaffold_BX-6, Scaffold_Pyrimidine",220
477,7,"Monopole, Dipole_1, Q_0, C6, r2, r2_acc, Polar_acc",0.9256,0.783,0.1426,0.3251,0.9027,-128.08,-101.75,0.4331,0.6678,"Q_0, C6, r2, Scaffold_BX-6",221
392,6,"Monopole, Dipole_1, Q_0, C6, r2, r2_acc",0.9256,0.783,0.1426,0.3251,0.9049,-130.08,-105.77,0.4331,0.6678,"Q_0, C6, r2, Scaffold_BX-6",222
261,5,"Monopole, Dipole_1, Q_0, C6, r2",0.9256,0.783,0.1426,0.3251,0.9071,-132.08,-109.8,0.4331,0.6678,"Q_0, C6, r2, Scaffold_BX-6",223
394,6,"Monopole, Dipole_1, Q_0, C6, r2, Polar_acc",0.9256,0.783,0.1426,0.3251,0.9049,-130.08,-105.77,0.4331,0.6678,"Q_0, C6, r2, Scaffold_BX-6",224
420,6,"Monopole, Q_0, Q_2, C6, r2_acc, Polarizability",0.9255,0.782,0.1436,0.3616,0.9034,-129.17,-104.87,0.3517,0.7141,"Q_0, Scaffold_Benzene",225
422,6,"Monopole, Q_0, Q_2, C6, Polarizability, Polar_acc",0.9255,0.782,0.1436,0.3616,0.9034,-129.17,-104.87,0.3517,0.7141,"Q_0, Scaffold_Benzene",226
490,7,"Monopole, Q_0, Q_2, C6, r2_acc, Polarizability, Polar_acc",0.9255,0.782,0.1436,0.3616,0.9011,-127.17,-100.84,0.3517,0.7141,"Q_0, Scaffold_Benzene",227
293,5,"Monopole, Q_0, Q_2, C6, Polarizability",0.9255,0.782,0.1436,0.3616,0.9056,-131.17,-108.89,0.3517,0.7141,"Q_0, Scaffold_Benzene",228
279,5,"Monopole, Dipole_1, Q_2, r2_acc, Polar_acc",0.9143,0.7808,0.1335,0.3407,0.8916,-123.43,-101.15,0.4814,0.6387,"Monopole, Scaffold_BZ-5, Scaffold_BZ-6",229
47,3,"Monopole, Dipole_1, Q_2",0.9143,0.7808,0.1335,0.3407,0.8963,-127.43,-109.2,0.4814,0.6387,"Monopole, Scaffold_BZ-5, Scaffold_BZ-6",230
140,4,"Monopole, Dipole_1, Q_2, Polar_acc",0.9143,0.7808,0.1335,0.3407,0.894,-125.43,-105.18,0.4814,0.6387,"Monopole, Scaffold_BZ-5, Scaffold_BZ-6",231
138,4,"Monopole, Dipole_1, Q_2, r2_acc",0.9143,0.7808,0.1335,0.3407,0.894,-125.43,-105.18,0.4814,0.6387,"Monopole, Scaffold_BZ-5, Scaffold_BZ-6",232
151,4,"Monopole, Q_0, Q_2, C6",0.9237,0.7805,0.1432,0.3604,0.9056,-131.95,-111.69,0.3106,0.7364,"Q_0, Scaffold_Benzene",233
294,5,"Monopole, Q_0, Q_2, C6, Polar_acc",0.9237,0.7805,0.1432,0.3604,0.9035,-129.95,-107.67,0.3106,0.7364,"Q_0, Scaffold_Benzene",234
421,6,"Monopole, Q_0, Q_2, C6, r2_acc, Polar_acc",0.9237,0.7805,0.1432,0.3604,0.9013,-127.95,-103.64,0.3106,0.7364,"Q_0, Scaffold_Benzene",235
292,5,"Monopole, Q_0, Q_2, C6, r2_acc",0.9237,0.7805,0.1432,0.3604,0.9035,-129.95,-107.67,0.3106,0.7364,"Q_0, Scaffold_Benzene",236
418,6,"Monopole, Q_0, Q_2, C6, r2, Polarizability",0.9275,0.7802,0.1473,0.3477,0.9066,-131.07,-106.77,0.2657,0.76,"Monopole, r2, Polarizability",237
489,7,"Monopole, Q_0, Q_2, C6, r2, Polarizability, Polar_acc",0.9275,0.7802,0.1473,0.3477,0.9044,-129.07,-102.74,0.2657,0.76,"Monopole, r2, Polarizability",238
487,7,"Monopole, Q_0, Q_2, C6, r2, r2_acc, Polarizability",0.9275,0.7802,0.1473,0.3477,0.9044,-129.07,-102.74,0.2657,0.76,"Monopole, r2, Polarizability",239
509,8,"Monopole, Q_0, Q_2, C6, r2, r2_acc, Polarizability, Polar_acc",0.9275,0.7802,0.1473,0.3477,0.9021,-127.07,-98.72,0.2657,0.76,"Monopole, r2, Polarizability",240
209,4,"Dipole_1, Q_2, r2_acc, Polar_acc",0.9117,0.7792,0.1325,0.3352,0.8918,-124.26,-104.0,0.5142,0.6181,—,241
84,3,"Dipole_1, Q_2, Polar_acc",0.9117,0.7792,0.1325,0.3352,0.8941,-126.26,-108.03,0.5142,0.6181,—,242
19,2,"Dipole_1, Q_2",0.9117,0.7792,0.1325,0.3352,0.8964,-128.26,-112.05,0.5142,0.6181,—,243
82,3,"Dipole_1, Q_2, r2_acc",0.9117,0.7792,0.1325,0.3352,0.8941,-126.26,-108.03,0.5142,0.6181,—,244
